requested_density,run,initial_fuel,final_fuel,burned_fuel,burn_fraction,duration_generations,peak_active_fire,peak_active_fraction,time_to_peak,max_burn_rate,dynamic_frames,initial_grass,burned_grass_fraction,initial_bush,burned_bush_fraction,initial_tree,burned_tree_fraction
65.0,30,170340.0,170311.0,29.0,0.00017024773981448867,5.0,25.0,0.00014676529294352473,2.0,5.870611717740989e-05,6,56503.0,0.0003008689804081199,57160.0,0.00010496850944716585,56677.0,0.00010586304850292005
70.0,1,183246.0,183125.0,121.0,0.0006603145498401057,21.0,28.0,0.00015280006112002446,2.0,6.0028595440009604e-05,22,60703.0,0.0012684710805067295,61348.0,0.0006031166460194301,61195.0,0.00011438843042732249
70.0,2,183411.0,183394.0,17.0,9.268800671715437e-05,5.0,18.0,9.814024240639874e-05,1.0,3.2713414135466246e-05,6,61045.0,0.0001965762961749529,61007.0,3.278312324815185e-05,61359.0,4.8892582995159634e-05
70.0,3,183435.0,183403.0,32.0,0.00017444871480360892,5.0,25.0,0.00013628805844031946,2.0,4.906370103851501e-05,6,61126.0,0.00026175440892582533,60988.0,0.0001967600183642684,61321.0,6.5230508308736e-05
70.0,4,183652.0,183599.0,53.0,0.0002885892884368262,17.0,23.0,0.00012523686101975477,2.0,4.900572822512142e-05,18,60989.0,0.0006558559740281034,61309.0,0.00017941900862842322,61354.0,3.2597711640642824e-05
70.0,5,183478.0,183436.0,42.0,0.0002289102780714854,9.0,27.0,0.00014715660733166918,2.0,5.450244715987748e-05,10,61055.0,0.000311194824338711,60794.0,0.0002467348751521532,61629.0,0.00012980901848155902
70.0,6,183451.0,183386.0,65.0,0.0003543180467808843,13.0,26.0,0.0001417272187123537,2.0,5.996151560907272e-05,14,60944.0,0.00047584667891835126,60729.0,0.0004610647301947998,61778.0,0.00012949593706497459
70.0,7,183543.0,183528.0,15.0,8.17247184583449e-05,7.0,16.0,8.717303302223458e-05,2.0,1.6344943691668983e-05,8,60895.0,9.853025699975368e-05,61596.0,9.74089226573154e-05,61052.0,4.913843936316583e-05
70.0,8,183539.0,183500.0,39.0,0.00021248889881714513,7.0,24.0,0.0001307623992720893,2.0,4.903589972703349e-05,8,60952.0,0.00032812705079406746,61762.0,0.00022667659726045142,60825.0,8.220304151253596e-05
70.0,9,183761.0,183714.0,47.0,0.0002557670017032994,8.0,23.0,0.0001251625753016146,2.0,4.89766599006318e-05,9,61198.0,0.0004248504853099774,61309.0,0.00021204064656086383,61254.0,0.00013060371567571096
70.0,10,183556.0,183413.0,143.0,0.0007790538037438165,33.0,21.0,0.00011440650264769334,2.0,5.447928697509207e-05,34,61115.0,0.001325370203714309,61504.0,0.0008454734651404787,60937.0,0.0001641039105961895
70.0,11,183534.0,183487.0,47.0,0.00025608334150620596,9.0,25.0,0.00013621454335436485,2.0,5.4485817341745945e-05,10,61452.0,0.00037427585757989976,60908.0,0.00031194588559795103,61174.0,8.17340700297512e-05
70.0,12,183724.0,183669.0,55.0,0.0002993620866081731,10.0,28.0,0.00015240251681870632,2.0,5.442947029239511e-05,11,61228.0,0.0004899719082772588,61330.0,0.0002445785097016142,61166.0,0.00016348952032174736
70.0,13,183466.0,183427.0,39.0,0.0002125734468511877,7.0,26.0,0.00014171563123412513,2.0,6.540721441575005e-05,8,61357.0,0.00027706700132014276,60809.0,0.00016444934138038777,61300.0,0.00019575856443719412
70.0,14,183687.0,183586.0,101.0,0.0005498483833913124,26.0,25.0,0.0001361010849978496,2.0,5.9884477399053826e-05,27,61180.0,0.0009153318077803204,61375.0,0.0005213849287169042,61132.0,0.0002126545835241772
70.0,15,183322.0,183267.0,55.0,0.00030001854660106263,11.0,26.0,0.00014182694930232052,2.0,5.454882665473866e-05,12,60941.0,0.0005907353013570502,60992.0,0.00021314270724029382,61389.0,9.773737966085129e-05
70.0,16,183516.0,183432.0,84.0,0.0004577257568822337,25.0,21.0,0.00011443143922055843,2.0,3.269469692015955e-05,26,61317.0,0.0009622127631814994,61180.0,0.00031055900621118014,61019.0,9.833002835182484e-05
70.0,17,183495.0,183454.0,41.0,0.00022343933077195564,10.0,24.0,0.00013079375459821793,2.0,4.9047657974331723e-05,11,60909.0,0.00041044837380354297,61455.0,0.0001464486209421528,61131.0,0.00011450818733539448
70.0,18,183756.0,183717.0,39.0,0.0002122379677398289,6.0,29.0,0.00015781797601166766,2.0,5.441999172816126e-05,7,61083.0,0.0003765368433115597,61457.0,0.00016271539450347399,61216.0,9.801359121798223e-05
70.0,19,183427.0,183346.0,81.0,0.00044159256816063067,13.0,28.0,0.00015264928282095875,2.0,6.542112120898231e-05,14,61263.0,0.0008161533062370436,61252.0,0.0003428459478874159,60912.0,0.00016417126346204361
70.0,20,183773.0,183689.0,84.0,0.00045708564370174076,16.0,26.0,0.00014147888971720546,2.0,6.529794910024868e-05,17,61172.0,0.000801020074543909,61151.0,0.00042517702081732106,61450.0,0.00014646053702196908
70.0,21,183530.0,183451.0,79.0,0.0004304473383098131,11.0,23.0,0.0001253201111534899,2.0,7.62818067890808e-05,12,61270.0,0.0007344540558185083,60960.0,0.00034448818897637795,61300.0,0.00021207177814029364
70.0,22,184084.0,183989.0,95.0,0.000516068751222268,11.0,28.0,0.00015210447404445798,2.0,7.061993437778406e-05,12,61386.0,0.0008470986869970351,61106.0,0.0004745851471213956,61592.0,0.0002273022470450708
70.0,23,183472.0,183396.0,76.0,0.00041423214441440654,16.0,26.0,0.00014171099677334962,2.0,7.085549838667481e-05,17,61300.0,0.0006362153344208809,60963.0,0.000360874628873251,61209.0,0.0002450620006861736
70.0,24,183088.0,182959.0,129.0,0.0007045792187363453,26.0,18.0,9.831337935855982e-05,2.0,5.461854408808879e-05,27,60503.0,0.0013553046956349271,61301.0,0.0005872661131139786,61284.0,0.00017949220024802558
70.0,25,183741.0,183694.0,47.0,0.00025579484165210814,12.0,22.0,0.00011973375566694423,2.0,4.3539547515252446e-05,13,61062.0,0.0004913039206052865,61469.0,0.0001952203549756788,61210.0,8.168599901976801e-05
70.0,26,183511.0,183471.0,40.0,0.00021797058486957186,6.0,29.0,0.0001580286740304396,2.0,6.539117546087155e-05,7,61305.0,0.0003588614305521573,61026.0,0.00018025104054009765,61180.0,0.00011441647597254005
70.0,27,183219.0,183209.0,10.0,5.4579492301562614e-05,3.0,19.0,0.00010370103537296896,1.0,3.820564461109383e-05,4,61024.0,3.277399056109072e-05,61193.0,6.53669537365385e-05,61002.0,6.557162060260319e-05
70.0,28,183947.0,183895.0,52.0,0.00028269012269838595,7.0,26.0,0.00014134506134919297,2.0,6.523618216116599e-05,8,61488.0,0.0004553734061930783,61114.0,0.0002454429426972543,61345.0,0.00014671122340859075
70.0,29,183014.0,182987.0,27.0,0.00014752969718163637,4.0,23.0,0.0001256734457473199,2.0,4.9176565727212124e-05,5,61105.0,0.0001472874560183291,61024.0,0.0001966439433665443,60885.0,9.854644000985464e-05
70.0,30,182953.0,182924.0,29.0,0.00015851065574218516,6.0,25.0,0.00013664711701912512,2.0,5.4658846807650054e-05,7,60866.0,0.00018072487102816022,61014.0,0.00019667617268167962,61073.0,9.82430861428127e-05
75.0,1,196633.0,196577.0,56.0,0.00028479451567132676,8.0,24.0,0.00012205479243056863,2.0,5.594177986401062e-05,9,65458.0,0.0004277552018087934,65769.0,0.0002736851708251608,65406.0,0.00015289117206372503
75.0,2,196857.0,196743.0,114.0,0.0005791005653850257,15.0,31.0,0.00015747471514855962,2.0,8.127727233474044e-05,16,65394.0,0.0009175153683824204,65736.0,0.0005780698551782889,65727.0,0.00024343116223165517
75.0,3,196546.0,196425.0,121.0,0.0006156319640186012,18.0,27.0,0.00013737242172315894,2.0,5.59665421835092e-05,19,65438.0,0.0011614046884073474,65123.0,0.0005067334121585308,65985.0,0.00018185951352580132
75.0,4,196502.0,196453.0,49.0,0.0002493613296556778,16.0,22.0,0.00011195814800867167,2.0,4.071205382133515e-05,17,65521.0,0.0003510324933990629,65296.0,0.0002603528546924773,65685.0,0.00013701758392327016
75.0,5,196099.0,196022.0,77.0,0.00039265881009082146,14.0,32.0,0.00016318288211566607,2.0,7.649197599171847e-05,15,65372.0,0.0007189622468335067,65556.0,0.00032033681127585574,65171.0,0.0001380982338770312
75.0,6,196587.0,196485.0,102.0,0.0005188542477376429,14.0,29.0,0.00014751738416070239,2.0,0.00010173612700738096,15,65426.0,0.0008253599486442698,66031.0,0.0004694764580272902,65130.0,0.00026101642868109934
75.0,7,196257.0,196099.0,158.0,0.000805066825641888,19.0,30.0,0.0001528607896788395,2.0,0.00010700255277518763,20,64984.0,0.0012926258771389881,65705.0,0.0007761966364812419,65568.0,0.00035078086871644706
75.0,8,196582.0,196465.0,117.0,0.000595171480603514,18.0,33.0,0.0001678688791445809,2.0,7.63040359748095e-05,19,65651.0,0.0010967083517387398,65488.0,0.0004733691668702663,65443.0,0.0002139266231682533
75.0,9,196210.0,196174.0,36.0,0.00018347688700881708,7.0,23.0,0.00011722134447785536,2.0,4.586922175220427e-05,8,65220.0,0.00026065624041705,65544.0,0.0002135969730257537,65446.0,7.639886318491581e-05
75.0,10,196421.0,196270.0,151.0,0.0007687569048116037,23.0,29.0,0.00014764205456646693,2.0,7.127547461829438e-05,24,65521.0,0.0013888676912745532,65545.0,0.0005644976733541841,65355.0,0.0003519241068013159
75.0,11,196205.0,196069.0,136.0,0.0006931525700160546,22.0,26.0,0.00013251446191483396,2.0,5.606381081012207e-05,23,65295.0,0.0012405237767057202,65889.0,0.0006222586471186389,65021.0,0.00021531505206010367
75.0,12,196371.0,196185.0,186.0,0.0009471867027208701,24.0,22.0,0.00011203283580569432,2.0,7.129362278544184e-05,25,65437.0,0.0016045967877500497,65543.0,0.0009459438841676457,65391.0,0.00029055986297808566
75.0,13,196715.0,196592.0,123.0,0.0006252700607477823,29.0,26.0,0.00013217090714993772,2.0,5.083496428843759e-05,30,65396.0,0.0012997736864640039,65396.0,0.0003975778335066365,65923.0,0.00018203055079410828
75.0,14,196695.0,196656.0,39.0,0.00019827651948448104,8.0,25.0,0.00012710033300287246,2.0,6.100815984137878e-05,9,65167.0,0.00019948747065232404,65873.0,0.0002428916247931626,65655.0,0.0001523113243469652
75.0,15,196744.0,196397.0,347.0,0.0017637132517382996,51.0,35.0,0.00017789614931077948,2.0,9.657219534013744e-05,52,65359.0,0.0031977233433804065,65685.0,0.0015224175991474462,65700.0,0.0005783866057838661
75.0,16,196823.0,196584.0,239.0,0.00121428898045452,48.0,25.0,0.00012701767577976152,2.0,6.096848437428552e-05,49,65704.0,0.002115548520638013,65398.0,0.001131533074405945,65721.0,0.0003956117527122229
75.0,17,196456.0,196381.0,75.0,0.0003817648735594739,13.0,25.0,0.00012725495785315797,2.0,5.59921814553895e-05,14,65194.0,0.0006288922293462588,65931.0,0.000333682182888171,65331.0,0.0001836800293888047
75.0,18,196635.0,196550.0,85.0,0.0004322729931090599,15.0,25.0,0.00012713911562031174,2.0,5.0855646248124696e-05,16,65599.0,0.0008231832802329304,65433.0,0.0003667874008527807,65603.0,0.00010670243738853407
75.0,19,196323.0,196187.0,136.0,0.000692735950449005,36.0,27.0,0.0001375284607509054,2.0,5.093646694477977e-05,37,65550.0,0.0014645308924485126,65265.0,0.00044434229679000996,65508.0,0.00016791842217744396
75.0,20,196377.0,196315.0,62.0,0.0003157192542914903,11.0,25.0,0.00012730615092398803,2.0,5.601470640655474e-05,12,64920.0,0.000585335797905114,65616.0,0.000243842965130456,65841.0,0.00012150483741133944
75.0,21,196266.0,196238.0,28.0,0.00014266352806904914,5.0,24.0,0.00012228302405918498,2.0,4.5856134022194367e-05,6,65779.0,0.00024323872360479788,65061.0,0.00012296152841179817,65426.0,6.113777397364962e-05
75.0,22,196231.0,196156.0,75.0,0.000382202608150598,14.0,25.0,0.00012740086938353267,2.0,5.605638252875438e-05,15,65608.0,0.0005334715278624558,65538.0,0.0004577497024626934,65085.0,0.00015364523315664132
75.0,23,196404.0,196222.0,182.0,0.0009266613714588298,21.0,29.0,0.00014765483391376957,2.0,6.619009796134498e-05,22,65031.0,0.0014300871891866956,65516.0,0.0008700164845228647,65857.0,0.0004859012709355118
75.0,24,196645.0,196625.0,20.0,0.00010170612016578098,6.0,24.0,0.00012204734419893717,2.0,3.559714205802334e-05,7,65329.0,0.00018368565261981661,65534.0,7.629627368999298e-05,65782.0,4.560518074853303e-05
75.0,25,196478.0,196416.0,62.0,0.0003155569580309246,13.0,20.0,0.00010179256710674987,2.0,4.580665519803744e-05,14,65705.0,0.000532683966212617,65299.0,0.00032159757423544003,65474.0,9.163942939181965e-05
75.0,26,196598.0,196503.0,95.0,0.0004832195647972004,16.0,30.0,0.00015259565204122117,2.0,7.121130428590322e-05,17,65737.0,0.0009279401250437348,65571.0,0.0003507648198136371,65290.0,0.00016847909327615256
75.0,27,196918.0,196674.0,244.0,0.0012390944454036706,32.0,23.0,0.0001167998862470673,2.0,7.10955829329975e-05,33,65726.0,0.002266987189240179,65438.0,0.0011614046884073474,65754.0,0.00028895580497003987
75.0,28,196467.0,196448.0,19.0,9.670835305674745e-05,7.0,19.0,9.670835305674745e-05,2.0,2.5449566593880906e-05,8,65344.0,0.00012242899118511264,65749.0,0.00013688421116670975,65374.0,3.059320219047328e-05
75.0,29,197103.0,196940.0,163.0,0.00082697878774042,23.0,25.0,0.0001268372373835,2.0,6.595536343942e-05,24,65997.0,0.0014546115732533298,65537.0,0.0007629278117704503,65569.0,0.00025926886180969663
75.0,30,196470.0,196353.0,117.0,0.0005955107650022904,18.0,32.0,0.0001628747391459256,2.0,7.125769837634245e-05,19,65990.0,0.0010759205940293983,65023.0,0.0003691001645571567,65457.0,0.00033609850741708297
80.0,1,209789.0,209498.0,291.0,0.0013871079989894609,59.0,28.0,0.00013346743632888284,2.0,6.673371816444142e-05,60,70049.0,0.0025125269454239177,69749.0,0.0012186554645944746,69991.0,0.000428626537697704
80.0,2,209508.0,209389.0,119.0,0.0005679974034404414,15.0,31.0,0.0001479657101399469,2.0,8.114248620577734e-05,16,69872.0,0.0010877032287611632,69751.0,0.00047311149660936763,69885.0,0.00014309222293768333
80.0,3,209814.0,209566.0,248.0,0.0011819992946133242,47.0,30.0,0.00014298378563870856,2.0,6.195964044344038e-05,48,70051.0,0.0019557179769025424,69750.0,0.0011469534050179211,70013.0,0.00044277491323040005
80.0,4,209536.0,209461.0,75.0,0.00035793372021991447,16.0,28.0,0.0001336285888821014,2.0,5.726939523518632e-05,17,69596.0,0.0006322202425426748,69733.0,0.00028680825434155996,70207.0,0.0001566795333798624
80.0,5,209704.0,209589.0,115.0,0.000548392019227101,14.0,28.0,0.00013352153511616373,2.0,6.676076755808186e-05,15,69570.0,0.0009918068132815868,69931.0,0.0005433927728761207,70203.0,0.00011395524407788841
80.0,6,209633.0,209504.0,129.0,0.0006153611311196233,25.0,25.0,0.0001192560331627177,2.0,5.7242895918104494e-05,26,69927.0,0.0009295408068414204,69966.0,0.000671754852356859,69740.0,0.00024376254660166333
80.0,7,209814.0,209698.0,116.0,0.0005528706378030065,16.0,27.0,0.00012868540707483772,2.0,6.672576663139733e-05,17,70076.0,0.000984645242308351,69886.0,0.00047219757891423176,69852.0,0.0002004237530779362
80.0,8,209281.0,209130.0,151.0,0.0007215179591076113,27.0,34.0,0.00016246099741495883,2.0,8.600876333733115e-05,28,69530.0,0.001078671077232849,69710.0,0.0008463635059532349,70041.0,0.00024271498122528234
80.0,9,209757.0,209541.0,216.0,0.001029763011484718,21.0,28.0,0.00013348779778505604,2.0,8.581358429039317e-05,22,69907.0,0.0015306049465718741,69938.0,0.0010580800137264435,69912.0,0.0005006293626273029
80.0,10,209460.0,209334.0,126.0,0.0006015468347178458,18.0,25.0,0.0001193545306979853,2.0,5.729017473503294e-05,19,70409.0,0.0009231774347029499,69135.0,0.0006219715050263977,69916.0,0.00025745179930201955
80.0,11,209910.0,209808.0,102.0,0.0004859225382306703,21.0,22.0,0.00010480682197132104,2.0,4.763946453241866e-05,22,70101.0,0.0007703171138785466,69626.0,0.0005314106799184213,70183.0,0.00015673311200718122
80.0,12,209590.0,209409.0,181.0,0.0008635908201727182,19.0,27.0,0.0001288229400257646,5.0,9.542440001908489e-05,20,70047.0,0.0012134709552157838,69588.0,0.0009628096798298557,69955.0,0.0004145522121363734
80.0,13,209816.0,209359.0,457.0,0.0021780989057078584,39.0,29.0,0.00013821634193769778,15.0,0.00010961985739886376,40,69735.0,0.0038287803828780382,69891.0,0.0022034310569315077,70190.0,0.000512893574583274
80.0,14,209716.0,209481.0,235.0,0.0011205630471685518,27.0,29.0,0.0001382822483739915,7.0,0.00010490377462854528,28,70272.0,0.0017503415300546448,69870.0,0.0011592958351223702,69574.0,0.0004455687469456981
80.0,15,209873.0,209674.0,199.0,0.0009481924783083102,36.0,26.0,0.00012388444440209078,2.0,5.241264955473072e-05,37,69922.0,0.0016589914476130545,70249.0,0.0008683397628435991,69702.0,0.00031562939370462825
80.0,16,209693.0,209555.0,138.0,0.0006581049438941691,16.0,34.0,0.00016214179777102717,2.0,7.630202248048338e-05,17,70090.0,0.0009701811956056499,69650.0,0.0006604450825556354,69953.0,0.0003430875016082227
80.0,17,209517.0,209251.0,266.0,0.0012695867161137283,23.0,33.0,0.00015750511891636477,2.0,0.00010500341261090986,24,70206.0,0.002108081930319346,69553.0,0.001279599729702529,69758.0,0.00041572292783623383
80.0,18,209955.0,209700.0,255.0,0.0012145459741373151,34.0,35.0,0.00016670238860708246,2.0,9.049558238670191e-05,35,70201.0,0.002179456133103517,69543.0,0.0009778122887997354,70211.0,0.0004842546039794334
80.0,19,209433.0,208774.0,659.0,0.003146591033886732,87.0,28.0,0.0001336943079648384,2.0,8.594634083453897e-05,88,69955.0,0.005246229719105139,69603.0,0.0029883769377756705,69875.0,0.0012021466905187835
80.0,20,209433.0,209107.0,326.0,0.0015565837284477614,50.0,28.0,0.0001336943079648384,2.0,0.0001002707309736288,51,69691.0,0.0028554619678294183,69743.0,0.0012044219491561877,69999.0,0.0006142944899212846
80.0,21,210024.0,209666.0,358.0,0.0017045670970936655,55.0,31.0,0.0001476021787986135,2.0,9.046585152173085e-05,56,69947.0,0.00298797661086251,70249.0,0.0015231533544961494,69828.0,0.0006014779171678983
80.0,22,209851.0,209687.0,164.0,0.0007815068786901182,23.0,25.0,0.00011913214614178632,2.0,5.718343014805743e-05,24,69861.0,0.0012882724266758277,69864.0,0.0007299896942631398,70126.0,0.000327981062658643
80.0,23,209526.0,209455.0,71.0,0.0003388600937353837,21.0,23.0,0.00010977157966075809,1.0,5.24994511421017e-05,22,69842.0,0.0005584032530568998,69650.0,0.00031586503948312995,70034.0,0.00014278778878830284
80.0,24,209931.0,209751.0,180.0,0.0008574245823627764,17.0,31.0,0.00014766756696247814,2.0,8.574245823627764e-05,18,70027.0,0.0013994602082054064,70298.0,0.0007681584113346041,69606.0,0.00040226417262879634
80.0,25,209651.0,209544.0,107.0,0.0005103719991795889,21.0,27.0,0.0001287854577369056,2.0,5.2468149448368956e-05,22,70135.0,0.000941042275611321,69759.0,0.0004013819005432991,69757.0,0.00018636122539673439
80.0,26,210001.0,209867.0,134.0,0.0006380921995609545,16.0,31.0,0.00014761834467454918,2.0,7.619011338041247e-05,17,69720.0,0.001061388410786001,70017.0,0.0005427253381321679,70264.0,0.0003131048616645793
80.0,27,209710.0,209658.0,52.0,0.0002479614706022603,8.0,26.0,0.00012398073530113014,2.0,6.199036765056507e-05,9,70136.0,0.00039922436409262004,69714.0,0.0002438534584158132,69860.0,0.0001002004008016032
80.0,28,209573.0,209362.0,211.0,0.0010068090832311414,26.0,26.0,0.00012406178276781838,2.0,9.543214059062951e-05,27,70093.0,0.0016977444252635784,70184.0,0.0010401231049811924,69296.0,0.0002741861002078042
80.0,29,209577.0,209331.0,246.0,0.0011737929257504402,41.0,30.0,0.0001431454787500537,2.0,7.634425533336196e-05,42,69544.0,0.00201311399976993,70101.0,0.0010698848803868703,69932.0,0.0004432877652576789
80.0,30,210007.0,209868.0,139.0,0.0006618826991481236,16.0,32.0,0.00015237587318517955,2.0,6.666444451851606e-05,17,69882.0,0.001015998397298303,70244.0,0.0006406241102442914,69881.0,0.00032913095118844893
85.0,1,222531.0,221972.0,559.0,0.002512009562712611,77.0,27.0,0.00012133141000579694,2.0,8.08876066705313e-05,78,74223.0,0.004176602939789553,74483.0,0.0023898070700696804,73825.0,0.0009617338300033864
85.0,2,223143.0,221046.0,2097.0,0.009397561205146475,161.0,53.0,0.00023751585306283415,126.0,0.00016133152283513263,162,73990.0,0.01542100283822138,74626.0,0.008911103368799078,74527.0,0.0039046251694016933
85.0,3,222840.0,222564.0,276.0,0.0012385568120624663,24.0,30.0,0.00013462574044157243,2.0,7.628791958355771e-05,25,74490.0,0.0021210900792052625,74285.0,0.0012653967826613717,74065.0,0.00032403969486262065
85.0,4,222886.0,222587.0,299.0,0.0013414929605269062,29.0,31.0,0.00013908455443589995,2.0,8.973197060380643e-05,30,74301.0,0.002207238126000996,74483.0,0.001208329417450962,74102.0,0.0006072710588108283
85.0,5,222731.0,222243.0,488.0,0.00219098374272104,45.0,32.0,0.00014367106509646164,23.0,0.0001167327403908751,46,74111.0,0.0035352376840145187,74367.0,0.002084257802519935,74253.0,0.0009561903222765411
85.0,6,222857.0,222019.0,838.0,0.0037602588206787314,81.0,31.0,0.0001391026532709316,49.0,0.00011217955908946095,82,74491.0,0.006081271563007612,74426.0,0.003762126138714965,73940.0,0.0014200703272923992
85.0,7,222932.0,220194.0,2738.0,0.012281772020167584,179.0,56.0,0.0002511976746272406,44.0,0.00020185527425403262,180,74154.0,0.020282115597270545,74335.0,0.011959373108226272,74443.0,0.004634418279757667
85.0,8,223131.0,222306.0,825.0,0.0036973795662637644,49.0,44.0,0.00019719357686740077,21.0,0.00014789518265055057,50,74412.0,0.006007095629737139,74559.0,0.003688354189299749,74160.0,0.001388888888888889
85.0,9,222737.0,221544.0,1193.0,0.00535609261146554,96.0,36.0,0.00016162559431077907,43.0,0.00013019839541701647,97,74053.0,0.008561435728464748,74320.0,0.005597416576964478,74364.0,0.001922973481792265
85.0,10,222931.0,222173.0,758.0,0.003400155204973736,73.0,28.0,0.0001255994007114309,2.0,9.868524341612427e-05,74,74307.0,0.005584938161949749,74196.0,0.003342498247883983,74428.0,0.001276401354329016
85.0,11,222700.0,221515.0,1185.0,0.005321059721598563,93.0,31.0,0.00013920071845532106,2.0,0.00012123933542882802,94,74533.0,0.009056391128761757,74190.0,0.004987195039762771,73977.0,0.0018924800951647133
85.0,12,222812.0,222671.0,141.0,0.0006328204944078416,15.0,31.0,0.00013913074699746871,2.0,6.2833240579502e-05,16,74367.0,0.0009681713663318407,74121.0,0.0006071153923989153,74324.0,0.0003229104999730908
85.0,13,222668.0,222454.0,214.0,0.0009610720893886863,37.0,34.0,0.00015269369644493148,2.0,7.185585715055599e-05,38,74582.0,0.001582151189295004,74181.0,0.0009166767770722961,73905.0,0.00037886475881198837
85.0,14,222800.0,222375.0,425.0,0.00190754039497307,47.0,32.0,0.00014362657091561938,2.0,0.00010323159784560144,48,74194.0,0.0029786775210933498,74291.0,0.0020056265227281905,74315.0,0.0007400928480118414
85.0,15,222777.0,221783.0,994.0,0.004461860964103117,73.0,36.0,0.00016159657415262796,53.0,0.00013915260552031854,74,74363.0,0.0072751233812514285,74358.0,0.004316953118696038,74056.0,0.001782434914119045
85.0,16,222750.0,222578.0,172.0,0.0007721661054994388,23.0,32.0,0.00014365881032547698,2.0,8.080808080808081e-05,24,73966.0,0.0009599004948219452,74123.0,0.0009443762394938143,74661.0,0.00041521008290807787
85.0,17,222832.0,222578.0,254.0,0.0011398721907086953,26.0,31.0,0.00013911825949594313,2.0,9.872908738421771e-05,27,74283.0,0.001884684248078295,74392.0,0.0011694805893106785,74157.0,0.00036409239855981227
85.0,18,222651.0,222032.0,619.0,0.0027801357281126067,43.0,39.0,0.00017516202487300754,20.0,0.00011677468324867169,44,74160.0,0.004490291262135922,73885.0,0.0029369966840360018,74606.0,0.0009248585904618931
85.0,19,222509.0,222217.0,292.0,0.0013123064685023977,32.0,30.0,0.00013482600703791756,2.0,8.089560422275055e-05,33,73985.0,0.0022572143001959857,74254.0,0.0011581867643493953,74270.0,0.0005251110811902518
85.0,20,222619.0,222049.0,570.0,0.0025604283551718407,89.0,25.0,0.00011229948926192284,2.0,6.73796935571537e-05,90,74378.0,0.004315792304175966,74312.0,0.0025567875982344707,73929.0,0.0007980630063980305
85.0,21,222999.0,222055.0,944.0,0.004233202839474617,81.0,31.0,0.00013901407629630626,33.0,0.00011210812604540827,82,73922.0,0.00695327507372636,74344.0,0.0043715699989239215,74733.0,0.001405001806430894
85.0,22,223067.0,222507.0,560.0,0.0025104564996167073,39.0,35.0,0.0001569035312260442,9.0,0.00012103986694580553,40,74470.0,0.00413589364844904,74550.0,0.0024413145539906103,74047.0,0.0009453455237889448
85.0,23,222768.0,222527.0,241.0,0.0010818429936076995,25.0,28.0,0.00012569130216189038,2.0,8.977950154420743e-05,26,73938.0,0.0015959317265817306,74641.0,0.0009244249139213033,74189.0,0.0007278707085956139
85.0,24,222727.0,222345.0,382.0,0.001715104140943846,59.0,30.0,0.000134694042482501,2.0,7.632662407341724e-05,60,73944.0,0.00285351076490317,74562.0,0.0016362222043400123,74221.0,0.0006601905121192116
85.0,25,222904.0,222649.0,255.0,0.0011439902379499695,40.0,28.0,0.0001256146143631339,2.0,7.62660158633313e-05,41,74365.0,0.001869158878504673,74261.0,0.0011850096282032291,74278.0,0.0003769622230000808
85.0,26,222644.0,221904.0,740.0,0.0033236916332800345,47.0,46.0,0.0002066078582849751,19.0,0.00016169310648389356,48,74179.0,0.005203629059437307,73998.0,0.0034325252033838754,74467.0,0.00134287671048921
85.0,27,222733.0,222530.0,203.0,0.000911405135296521,42.0,23.0,0.00010326265079714277,2.0,5.3876165633291876e-05,43,74368.0,0.0015060240963855422,74042.0,0.0008373625779962724,74323.0,0.00039018877063627677
85.0,28,222973.0,220205.0,2768.0,0.01241405910132617,126.0,54.0,0.00024218178882644983,68.0,0.00020181815735537486,127,74613.0,0.019929502901639126,73901.0,0.012273176276369738,74459.0,0.005022898507903679
85.0,29,222577.0,222515.0,62.0,0.0002785552864851265,11.0,24.0,0.00010782785283295219,2.0,3.5942617610984066e-05,12,74232.0,0.0003771958185149262,74070.0,0.0003375185635209937,74275.0,0.00012117132278694043
85.0,30,222693.0,220545.0,2148.0,0.009645565868707144,146.0,70.0,0.0003143340832446462,65.0,0.0002335053189817372,147,74365.0,0.01508774288980031,74186.0,0.009705335238454694,74142.0,0.004127215343529983
86.0,1,225609.0,225480.0,129.0,0.0005717857000385623,15.0,33.0,0.00014627076047498105,2.0,8.864894574241276e-05,16,75614.0,0.0008067289126352263,75043.0,0.0006529589701904241,74952.0,0.00025349557049845236
86.0,2,225441.0,225339.0,102.0,0.00045244653811862085,19.0,25.0,0.00011089375934279922,2.0,4.879325411083166e-05,20,75037.0,0.0007196449751455949,75227.0,0.00034562058835258615,75177.0,0.0002926426965694295
86.0,3,225409.0,223463.0,1946.0,0.008633195657671167,98.0,66.0,0.00029280108602584636,39.0,0.00023069176474763652,99,75244.0,0.013914730742650577,75347.0,0.00833477112559226,74818.0,0.003622123018524954
86.0,4,225735.0,224823.0,912.0,0.004040135557179879,62.0,37.0,0.00016390900835049947,21.0,0.00012403924956254014,63,74672.0,0.0065352474823226914,75726.0,0.0039088292000105645,75337.0,0.0016990323479830628
86.0,5,225227.0,224760.0,467.0,0.0020734636611063504,42.0,29.0,0.0001287589853791952,2.0,0.00010211919530074104,43,75058.0,0.0038103866343361134,74744.0,0.002020229048485497,75425.0,0.00039774610540271795
